,date,time,call_id,agent_id,answer_time_minute,answer_time_second,talk_time_minute,talk_time_second,escalation,abandoned_num,abandoned,csat,csat_value
5,3/3/2022,11:48 AM,3496,211,4,26,35,49,FALSE,0,FALSE,FALSE,
5,3/3/2022,3:35 PM,4084,212,4,27,18,15,FALSE,0,FALSE,FALSE,
5,3/3/2022,3:26 PM,1486,210,7,53,32,43,FALSE,0,FALSE,FALSE,
5,3/3/2022,3:09 PM,1484,210,8,52,15,16,FALSE,0,FALSE,FALSE,
5,3/3/2022,8:58 AM,2214,216,8,52,3,41,TRUE,0,FALSE,FALSE,
5,3/10/2022,11:15 AM,3565,211,0,38,34,9,FALSE,0,FALSE,FALSE,
5,3/10/2022,8:36 AM,3564,210,1,52,52,8,FALSE,0,FALSE,FALSE,
5,3/10/2022,8:10 AM,3594,216,1,21,44,20,FALSE,0,FALSE,TRUE,0
5,3/10/2022,5:36 PM,1547,210,2,50,25,57,FALSE,0,FALSE,TRUE,2
5,3/10/2022,2:09 PM,3563,211,2,43,51,4,FALSE,0,FALSE,TRUE,0
5,3/10/2022,8:06 AM,3568,210,2,56,6,4,FALSE,0,FALSE,TRUE,0
5,3/10/2022,12:36 PM,3570,210,2,10,26,44,FALSE,0,FALSE,FALSE,
5,3/10/2022,12:47 PM,3572,213,2,31,2,2,FALSE,0,FALSE,TRUE,0
5,3/10/2022,7:08 AM,1554,216,3,54,28,40,FALSE,0,FALSE,TRUE,3
5,3/10/2022,4:00 PM,1555,211,3,20,24,16,FALSE,0,FALSE,TRUE,1
5,3/10/2022,5:13 PM,1559,214,3,15,46,0,FALSE,0,FALSE,FALSE,
5,3/10/2022,4:14 PM,1561,210,3,28,21,32,FALSE,0,FALSE,FALSE,
5,3/10/2022,9:56 AM,1562,211,3,58,52,57,FALSE,0,FALSE,TRUE,4
5,3/10/2022,4:02 PM,3558,213,3,28,15,57,FALSE,0,FALSE,FALSE,
5,3/10/2022,11:42 AM,3561,211,3,50,22,10,FALSE,0,FALSE,FALSE,
5,3/10/2022,9:30 AM,3566,216,3,17,20,54,FALSE,0,FALSE,FALSE,
5,3/10/2022,3:46 PM,3569,213,3,3,44,8,FALSE,0,FALSE,FALSE,
5,3/10/2022,12:38 PM,2083,216,3,42,54,5,FALSE,0,FALSE,TRUE,4
5,3/10/2022,7:50 AM,1548,212,4,31,16,0,FALSE,0,FALSE,FALSE,
5,3/10/2022,3:14 PM,1549,212,4,1,33,39,FALSE,0,FALSE,TRUE,5
5,3/10/2022,5:06 PM,1552,214,4,26,44,48,FALSE,0,FALSE,FALSE,
5,3/10/2022,9:53 AM,1553,216,4,37,30,15,FALSE,0,FALSE,TRUE,2
5,3/10/2022,9:31 AM,1556,210,4,57,54,19,FALSE,0,FALSE,FALSE,
5,3/10/2022,9:44 AM,1563,210,4,12,18,29,FALSE,0,FALSE,TRUE,3
5,3/10/2022,5:08 PM,3560,214,4,16,35,47,FALSE,0,FALSE,TRUE,0
5,3/10/2022,11:06 AM,3567,216,4,15,44,25,FALSE,0,FALSE,FALSE,
5,3/10/2022,7:11 AM,3571,214,4,50,29,46,FALSE,0,FALSE,FALSE,
5,3/10/2022,5:49 PM,1560,211,5,7,44,43,FALSE,0,FALSE,TRUE,2
5,3/10/2022,12:21 PM,3562,210,5,7,48,26,FALSE,0,FALSE,FALSE,
5,3/10/2022,7:10 AM,3574,216,5,52,16,3,FALSE,0,FALSE,TRUE,0
5,3/10/2022,12:19 PM,1550,210,6,52,5,16,FALSE,0,FALSE,FALSE,
5,3/10/2022,2:43 PM,1557,212,6,23,15,33,FALSE,0,FALSE,TRUE,3
5,3/10/2022,4:24 PM,1558,213,6,34,37,41,FALSE,0,FALSE,FALSE,
5,3/10/2022,2:09 PM,4222,213,6,45,21,46,FALSE,0,FALSE,FALSE,
5,3/10/2022,7:35 AM,1551,210,7,6,4,16,FALSE,0,FALSE,FALSE,
5,3/10/2022,11:54 AM,3559,211,7,57,2,8,FALSE,0,FALSE,TRUE,0
5,3/10/2022,12:29 PM,3573,212,8,1,53,55,FALSE,0,FALSE,FALSE,
5,3/17/2022,8:54 AM,3624,210,0,43,22,51,FALSE,0,FALSE,TRUE,0
5,3/17/2022,5:47 PM,3626,210,1,54,19,20,FALSE,0,FALSE,FALSE,
5,3/17/2022,10:38 AM,2221,210,1,49,31,36,FALSE,0,FALSE,FALSE,
5,3/17/2022,5:22 PM,1614,211,3,52,27,52,FALSE,0,FALSE,FALSE,
5,3/17/2022,8:31 AM,1615,213,3,8,19,12,FALSE,0,FALSE,FALSE,
5,3/17/2022,9:55 AM,3628,216,3,23,40,22,FALSE,0,FALSE,FALSE,
5,3/17/2022,7:53 AM,3629,210,3,36,6,10,FALSE,0,FALSE,FALSE,
5,3/17/2022,5:07 PM,3630,216,3,14,16,39,FALSE,0,FALSE,FALSE,
5,3/17/2022,1:52 PM,1613,211,4,0,12,18,FALSE,0,FALSE,TRUE,1
5,3/17/2022,10:15 AM,1616,212,4,42,58,3,FALSE,0,FALSE,TRUE,1
5,3/17/2022,1:33 PM,1617,211,5,58,45,4,FALSE,0,FALSE,TRUE,1
5,3/17/2022,4:31 PM,1618,210,5,25,31,40,FALSE,0,FALSE,FALSE,
5,3/17/2022,2:26 PM,3601,211,5,8,27,15,FALSE,0,FALSE,FALSE,
5,3/17/2022,2:19 PM,1619,210,6,7,33,32,FALSE,0,FALSE,FALSE,
5,3/17/2022,1:15 PM,3625,211,7,1,15,36,FALSE,0,FALSE,FALSE,
5,3/17/2022,6:53 PM,3627,210,8,57,3,51,FALSE,0,FALSE,FALSE,
5,3/17/2022,6:55 PM,4090,216,8,32,45,18,FALSE,0,FALSE,FALSE,
5,3/24/2022,10:56 AM,1683,214,0,14,34,33,FALSE,0,FALSE,FALSE,
5,3/24/2022,7:24 AM,1684,211,0,19,42,33,FALSE,0,FALSE,FALSE,
5,3/24/2022,5:35 PM,1685,214,1,28,42,47,FALSE,0,FALSE,FALSE,
5,3/24/2022,5:27 PM,1687,210,1,10,20,54,FALSE,0,FALSE,TRUE,1
5,3/24/2022,1:51 PM,3693,210,1,30,56,40,FALSE,0,FALSE,TRUE,0
5,3/24/2022,9:37 AM,1688,212,2,12,31,13,FALSE,0,FALSE,FALSE,
5,3/24/2022,1:41 PM,3694,210,2,30,52,5,FALSE,0,FALSE,FALSE,
5,3/24/2022,4:18 PM,3698,211,2,18,19,15,FALSE,0,FALSE,TRUE,0
5,3/24/2022,3:25 PM,1597,211,2,16,25,15,FALSE,0,FALSE,FALSE,
5,3/24/2022,7:27 AM,4093,214,2,12,0,0,FALSE,1,TRUE,FALSE,
5,3/24/2022,11:45 AM,1680,216,3,19,26,35,FALSE,0,FALSE,FALSE,
5,3/24/2022,7:57 AM,3699,213,3,51,49,26,FALSE,0,FALSE,FALSE,
5,3/24/2022,4:00 PM,1681,211,4,4,24,5,FALSE,0,FALSE,FALSE,
5,3/24/2022,1:02 PM,1686,214,4,42,42,34,FALSE,0,FALSE,FALSE,
5,3/24/2022,7:55 AM,3691,211,5,14,55,57,TRUE,0,FALSE,FALSE,
5,3/24/2022,10:30 AM,3697,211,5,58,45,31,FALSE,0,FALSE,FALSE,
5,3/24/2022,4:15 PM,3692,214,6,31,29,55,FALSE,0,FALSE,FALSE,
5,3/24/2022,10:50 AM,1682,214,8,34,24,7,FALSE,0,FALSE,FALSE,
5,3/24/2022,8:36 AM,3695,214,8,9,12,26,FALSE,0,FALSE,TRUE,0
5,3/24/2022,10:54 AM,3696,216,8,33,55,55,FALSE,0,FALSE,FALSE,
5,3/31/2022,9:43 AM,1731,211,1,17,0,46,FALSE,0,FALSE,TRUE,1
5,3/31/2022,8:03 AM,3744,210,1,12,29,15,FALSE,0,FALSE,TRUE,0
5,3/31/2022,10:50 AM,3746,214,1,40,0,0,FALSE,1,TRUE,FALSE,
5,3/31/2022,6:18 PM,1732,216,2,57,43,58,FALSE,0,FALSE,FALSE,
5,3/31/2022,10:46 AM,3743,211,2,8,41,45,FALSE,0,FALSE,FALSE,
5,3/31/2022,11:07 AM,1730,216,3,36,10,52,FALSE,0,FALSE,FALSE,
5,3/31/2022,11:56 AM,1733,212,3,31,45,3,FALSE,0,FALSE,FALSE,
5,3/31/2022,8:13 AM,3745,211,4,7,41,30,FALSE,0,FALSE,TRUE,0
5,3/31/2022,9:17 AM,3608,212,4,45,16,14,FALSE,0,FALSE,TRUE,0
5,3/31/2022,4:11 PM,2092,210,4,56,16,36,TRUE,0,FALSE,FALSE,
5,3/31/2022,7:27 AM,1729,214,5,44,25,26,FALSE,0,FALSE,FALSE,
5,3/31/2022,12:30 PM,3742,210,5,38,32,22,FALSE,0,FALSE,TRUE,0
5,3/31/2022,12:57 PM,1735,212,7,59,6,19,FALSE,0,FALSE,TRUE,5
5,3/31/2022,5:51 PM,3740,210,7,24,43,29,FALSE,0,FALSE,FALSE,
5,3/31/2022,11:35 AM,1734,213,8,52,10,32,FALSE,0,FALSE,TRUE,2
5,3/31/2022,12:03 PM,3741,213,8,42,24,56,FALSE,0,FALSE,FALSE,
5,4/7/2022,7:50 AM,1772,210,2,52,57,23,FALSE,0,FALSE,FALSE,
5,4/7/2022,2:14 PM,1775,210,2,33,25,0,FALSE,0,FALSE,FALSE,
5,4/7/2022,5:23 PM,4099,211,2,21,33,15,FALSE,0,FALSE,FALSE,
5,4/7/2022,10:48 AM,1771,214,3,39,0,0,FALSE,1,TRUE,FALSE,
5,4/7/2022,3:47 PM,1773,210,3,47,21,40,FALSE,0,FALSE,FALSE,
5,4/7/2022,10:25 AM,1774,216,3,36,0,0,FALSE,1,TRUE,FALSE,
5,4/7/2022,4:23 PM,1777,212,3,39,41,14,FALSE,0,FALSE,TRUE,3
5,4/7/2022,10:08 AM,3784,212,3,20,0,0,FALSE,1,TRUE,FALSE,
5,4/7/2022,9:28 AM,3785,211,3,55,23,22,FALSE,0,FALSE,FALSE,
5,4/7/2022,7:56 AM,3786,212,3,46,57,6,FALSE,0,FALSE,FALSE,
5,4/7/2022,4:11 PM,3787,216,3,52,31,51,FALSE,0,FALSE,TRUE,0
5,4/7/2022,2:01 PM,3788,213,3,1,8,26,FALSE,0,FALSE,TRUE,0
5,4/7/2022,1:22 PM,3789,210,3,46,18,39,FALSE,0,FALSE,FALSE,
5,4/7/2022,8:05 AM,3612,214,3,7,57,5,FALSE,0,FALSE,FALSE,
5,4/7/2022,7:15 AM,1770,210,4,16,48,56,FALSE,0,FALSE,FALSE,
5,4/7/2022,7:46 AM,1776,212,4,58,57,27,TRUE,0,FALSE,FALSE,
5,4/7/2022,11:21 AM,996,210,4,27,4,33,FALSE,0,FALSE,TRUE,4
5,4/7/2022,4:46 PM,3783,210,5,55,9,54,FALSE,0,FALSE,FALSE,
5,4/7/2022,10:32 AM,3790,210,5,1,54,33,FALSE,0,FALSE,FALSE,
5,4/7/2022,9:01 AM,1778,214,6,27,19,0,FALSE,0,FALSE,FALSE,
5,4/7/2022,12:37 PM,1779,210,6,0,0,0,FALSE,1,TRUE,FALSE,
5,4/7/2022,3:25 PM,3781,210,7,11,11,47,FALSE,0,FALSE,FALSE,
5,4/7/2022,6:51 PM,3782,211,7,36,32,35,FALSE,0,FALSE,FALSE,
5,4/14/2022,5:48 PM,1833,210,1,59,48,13,FALSE,0,FALSE,FALSE,
5,4/14/2022,10:56 AM,1003,214,1,21,41,5,FALSE,0,FALSE,FALSE,
5,4/14/2022,10:14 AM,1831,210,2,48,8,55,FALSE,0,FALSE,TRUE,1
5,4/14/2022,8:27 AM,3845,212,2,39,58,16,FALSE,0,FALSE,TRUE,0
5,4/14/2022,8:15 AM,1608,214,2,48,24,21,FALSE,0,FALSE,FALSE,
5,4/14/2022,7:39 AM,3842,214,3,27,15,51,FALSE,0,FALSE,FALSE,
5,4/14/2022,5:59 PM,3844,214,3,40,27,11,FALSE,0,FALSE,FALSE,
5,4/14/2022,3:35 PM,1832,214,4,7,34,8,FALSE,0,FALSE,TRUE,4
5,4/14/2022,10:24 AM,1834,211,4,12,22,44,FALSE,0,FALSE,TRUE,3
5,4/14/2022,1:55 PM,3843,213,4,3,38,36,TRUE,0,FALSE,FALSE,
5,4/14/2022,2:47 PM,2098,212,7,33,58,36,TRUE,0,FALSE,FALSE,
5,4/21/2022,1:34 PM,1889,210,0,19,0,0,FALSE,1,TRUE,FALSE,
5,4/21/2022,8:36 AM,1893,213,1,22,46,41,FALSE,0,FALSE,TRUE,4
5,4/21/2022,6:06 PM,3008,220,1,9,49,8,TRUE,0,FALSE,FALSE,
5,4/21/2022,2:51 PM,3616,214,1,3,49,34,FALSE,0,FALSE,FALSE,
5,4/21/2022,9:08 AM,1888,216,2,53,23,5,FALSE,0,FALSE,TRUE,5
5,4/21/2022,3:22 PM,3900,214,2,14,47,3,FALSE,0,FALSE,TRUE,0
5,4/21/2022,1:32 PM,3904,214,2,33,11,46,FALSE,0,FALSE,FALSE,
5,4/21/2022,3:40 PM,3899,210,3,49,9,20,FALSE,0,FALSE,FALSE,
5,4/21/2022,12:38 PM,1891,212,4,47,2,6,FALSE,0,FALSE,FALSE,
5,4/21/2022,1:47 PM,1892,216,4,38,4,58,FALSE,0,FALSE,TRUE,1
5,4/21/2022,10:58 AM,1894,213,4,53,22,52,FALSE,0,FALSE,FALSE,
5,4/21/2022,11:49 AM,3901,216,4,44,40,38,FALSE,0,FALSE,FALSE,
5,4/21/2022,3:16 PM,3903,216,4,22,56,3,FALSE,0,FALSE,TRUE,0
5,4/21/2022,10:14 AM,3905,216,4,37,46,39,FALSE,0,FALSE,FALSE,
5,4/21/2022,6:06 PM,1890,212,5,29,33,58,FALSE,0,FALSE,FALSE,
5,4/21/2022,8:36 AM,3902,214,7,32,7,1,FALSE,0,FALSE,FALSE,
5,4/21/2022,4:54 PM,2105,210,7,43,51,37,FALSE,0,FALSE,TRUE,5
5,4/28/2022,3:09 PM,1970,211,0,25,12,45,FALSE,0,FALSE,FALSE,
5,4/28/2022,3:48 PM,1973,211,1,13,0,0,FALSE,1,TRUE,FALSE,
5,4/28/2022,7:02 AM,3982,216,2,56,29,30,FALSE,0,FALSE,TRUE,0
5,4/28/2022,12:28 PM,3987,216,2,37,58,28,FALSE,0,FALSE,TRUE,0
5,4/28/2022,3:21 PM,1971,216,3,26,34,48,FALSE,0,FALSE,FALSE,
5,4/28/2022,7:08 AM,1975,213,3,56,39,27,FALSE,0,FALSE,FALSE,
5,4/28/2022,10:41 AM,3984,214,3,51,6,39,FALSE,0,FALSE,FALSE,
5,4/28/2022,11:52 AM,3988,211,3,40,41,37,FALSE,0,FALSE,TRUE,0
5,4/28/2022,3:17 PM,3015,221,3,13,4,6,FALSE,0,FALSE,TRUE,2
5,4/28/2022,2:24 PM,3623,212,3,27,41,41,FALSE,0,FALSE,TRUE,0
5,4/28/2022,12:14 PM,4110,216,3,23,56,31,FALSE,0,FALSE,FALSE,
5,4/28/2022,1:03 PM,1977,211,4,46,43,53,FALSE,0,FALSE,TRUE,5
5,4/28/2022,10:05 AM,3981,212,4,4,57,43,FALSE,0,FALSE,FALSE,
5,4/28/2022,2:01 PM,3986,214,4,15,26,48,FALSE,0,FALSE,FALSE,
5,4/28/2022,12:23 PM,1972,210,5,34,49,44,FALSE,0,FALSE,FALSE,
5,4/28/2022,9:45 AM,3983,210,5,55,25,58,FALSE,0,FALSE,TRUE,0
5,4/28/2022,2:43 PM,1974,212,6,41,31,33,FALSE,0,FALSE,FALSE,
5,4/28/2022,11:15 AM,3985,212,6,23,16,46,FALSE,0,FALSE,FALSE,
5,4/28/2022,6:56 PM,1976,216,8,25,33,9,FALSE,0,FALSE,FALSE,
5,5/5/2022,8:32 AM,4043,211,0,5,2,11,FALSE,0,FALSE,FALSE,
5,5/5/2022,2:26 PM,4046,213,1,52,58,41,FALSE,0,FALSE,TRUE,0
5,5/5/2022,12:49 PM,2109,212,1,31,15,49,FALSE,0,FALSE,FALSE,
5,5/5/2022,5:57 PM,2037,211,2,43,41,53,TRUE,0,FALSE,FALSE,
5,5/5/2022,2:28 PM,4042,216,2,24,10,42,TRUE,0,FALSE,FALSE,
5,5/5/2022,9:00 AM,2035,211,3,51,40,36,TRUE,0,FALSE,FALSE,
5,5/5/2022,2:28 PM,4041,210,3,29,17,26,FALSE,0,FALSE,TRUE,0
5,5/5/2022,9:13 AM,4044,212,3,12,51,9,FALSE,0,FALSE,FALSE,
5,5/5/2022,1:12 PM,1011,216,4,46,9,7,FALSE,0,FALSE,FALSE,
5,5/5/2022,3:37 PM,2034,211,5,55,51,24,TRUE,0,FALSE,FALSE,
5,5/5/2022,2:19 PM,2038,210,5,51,40,6,FALSE,0,FALSE,FALSE,
5,5/5/2022,10:13 AM,4045,214,5,30,24,39,FALSE,0,FALSE,TRUE,0
5,5/5/2022,4:55 PM,2036,213,6,35,13,35,FALSE,0,FALSE,TRUE,4
5,5/5/2022,2:19 PM,1619,210,6,7,33,32,FALSE,0,FALSE,FALSE,
5,5/5/2022,5:02 PM,2033,211,10,2,48,26,TRUE,0,FALSE,FALSE,
5,5/12/2022,11:09 AM,2077,212,2,44,1,58,TRUE,0,FALSE,FALSE,
5,5/12/2022,8:49 AM,2082,210,2,41,27,55,FALSE,0,FALSE,TRUE,5
5,5/12/2022,6:06 PM,3022,216,2,8,48,22,FALSE,0,FALSE,TRUE,1
5,5/12/2022,3:01 PM,2079,214,3,47,46,2,TRUE,0,FALSE,FALSE,
5,5/12/2022,4:40 PM,2081,210,3,3,6,10,TRUE,0,FALSE,FALSE,
5,5/12/2022,12:38 PM,2083,216,3,42,54,5,FALSE,0,FALSE,TRUE,4
5,5/12/2022,1:48 PM,2084,212,3,5,55,38,FALSE,0,FALSE,TRUE,2
5,5/12/2022,3:41 PM,4085,216,3,54,43,29,FALSE,0,FALSE,TRUE,0
5,5/12/2022,7:44 AM,4088,214,3,3,3,26,FALSE,0,FALSE,TRUE,0
5,5/12/2022,5:07 PM,3630,216,3,14,16,39,FALSE,0,FALSE,FALSE,
5,5/12/2022,1:24 PM,2078,211,4,58,57,7,FALSE,0,FALSE,TRUE,5
5,5/12/2022,12:45 PM,4117,213,4,3,33,47,FALSE,0,FALSE,FALSE,
5,5/12/2022,10:27 AM,4086,212,5,21,35,59,FALSE,0,FALSE,FALSE,
5,5/12/2022,9:50 AM,4087,213,5,55,1,20,FALSE,0,FALSE,FALSE,
5,5/12/2022,3:22 PM,4091,214,5,52,35,18,FALSE,0,FALSE,TRUE,0
5,5/12/2022,12:12 PM,4089,216,6,21,36,5,FALSE,0,FALSE,FALSE,
5,5/12/2022,6:09 PM,4092,210,7,18,51,24,FALSE,0,FALSE,TRUE,0
5,5/12/2022,12:57 PM,2080,212,8,52,39,31,TRUE,0,FALSE,FALSE,
5,5/12/2022,6:55 PM,4090,216,8,32,45,18,FALSE,0,FALSE,FALSE,
5,5/19/2022,12:20 PM,4137,213,1,32,51,13,FALSE,0,FALSE,FALSE,
5,5/19/2022,11:16 AM,2116,212,1,34,13,1,FALSE,0,FALSE,FALSE,
5,5/19/2022,2:22 PM,2130,216,3,53,16,5,TRUE,0,FALSE,FALSE,
5,5/19/2022,8:52 AM,4138,210,3,19,48,59,FALSE,0,FALSE,TRUE,0
5,5/19/2022,6:47 PM,1626,210,3,2,25,55,FALSE,0,FALSE,FALSE,
5,5/19/2022,4:34 PM,2132,212,4,25,55,38,TRUE,0,FALSE,FALSE,
5,5/19/2022,10:45 AM,1018,210,4,20,48,50,FALSE,0,FALSE,TRUE,3
5,5/19/2022,9:04 AM,2128,216,5,8,59,5,FALSE,0,FALSE,FALSE,
5,5/19/2022,3:04 PM,2129,213,6,38,24,26,FALSE,0,FALSE,FALSE,
5,5/19/2022,5:22 PM,4136,211,7,29,55,26,FALSE,0,FALSE,FALSE,
5,5/19/2022,7:56 AM,4140,211,7,52,30,27,FALSE,0,FALSE,FALSE,
5,5/19/2022,2:52 PM,2131,210,8,58,8,46,TRUE,0,FALSE,FALSE,
5,5/19/2022,7:56 AM,4139,213,8,39,48,14,FALSE,0,FALSE,FALSE,
5,5/26/2022,6:38 PM,2170,212,1,24,4,53,FALSE,0,FALSE,TRUE,2
5,5/26/2022,6:41 PM,4173,210,2,21,28,39,FALSE,0,FALSE,TRUE,0
5,5/26/2022,8:41 AM,4178,212,2,56,24,49,FALSE,0,FALSE,FALSE,
5,5/26/2022,3:33 PM,2161,216,3,24,40,27,TRUE,0,FALSE,FALSE,
5,5/26/2022,6:18 PM,2162,211,3,48,59,25,TRUE,0,FALSE,FALSE,
5,5/26/2022,6:53 PM,2163,213,3,49,6,53,TRUE,0,FALSE,FALSE,
5,5/26/2022,10:44 AM,4172,214,3,15,15,29,FALSE,0,FALSE,TRUE,0
5,5/26/2022,4:24 PM,1025,213,3,46,4,31,FALSE,0,FALSE,TRUE,2
5,5/26/2022,10:59 AM,2169,214,4,54,37,52,TRUE,0,FALSE,FALSE,
5,5/26/2022,4:07 PM,4169,211,4,15,25,14,FALSE,0,FALSE,FALSE,
5,5/26/2022,6:16 PM,4170,211,4,41,4,37,FALSE,0,FALSE,FALSE,
5,5/26/2022,9:33 AM,4176,213,4,32,39,38,FALSE,0,FALSE,FALSE,
5,5/26/2022,6:05 PM,4177,211,4,53,9,11,FALSE,0,FALSE,FALSE,
5,5/26/2022,9:26 AM,2167,216,5,24,50,45,FALSE,0,FALSE,FALSE,
5,5/26/2022,4:24 PM,2168,216,5,32,50,39,TRUE,0,FALSE,FALSE,
5,5/26/2022,1:37 PM,3632,212,5,48,10,40,FALSE,0,FALSE,TRUE,0
5,5/26/2022,5:13 PM,2165,214,6,40,13,12,FALSE,0,FALSE,FALSE,
5,5/26/2022,5:38 PM,2166,210,6,20,19,27,FALSE,0,FALSE,FALSE,
5,5/26/2022,9:52 AM,4171,212,7,54,44,10,FALSE,0,FALSE,TRUE,0
5,5/26/2022,5:49 PM,4174,214,7,23,34,39,FALSE,0,FALSE,FALSE,
5,5/26/2022,4:59 PM,4175,213,7,57,10,45,FALSE,0,FALSE,TRUE,0
5,5/26/2022,8:54 AM,2164,210,8,23,54,24,TRUE,0,FALSE,FALSE,
5,5/26/2022,5:36 PM,4123,214,9,34,26,7,FALSE,0,FALSE,FALSE,
5,6/2/2022,12:07 PM,2210,210,2,13,51,42,TRUE,0,FALSE,FALSE,
5,6/2/2022,1:40 PM,2212,213,2,47,40,53,FALSE,0,FALSE,TRUE,4
5,6/2/2022,5:59 PM,4217,213,2,44,36,28,FALSE,0,FALSE,TRUE,0
5,6/2/2022,11:14 AM,4221,216,2,30,28,26,FALSE,0,FALSE,FALSE,
5,6/2/2022,5:42 PM,2215,211,3,41,6,48,FALSE,0,FALSE,FALSE,
5,6/2/2022,3:16 PM,4219,211,3,24,5,39,FALSE,0,FALSE,FALSE,
5,6/2/2022,4:53 PM,4218,211,4,41,49,37,FALSE,0,FALSE,FALSE,
5,6/2/2022,9:54 AM,4220,211,4,4,48,2,TRUE,0,FALSE,FALSE,
5,6/2/2022,12:52 PM,3639,211,4,8,26,57,FALSE,0,FALSE,FALSE,
5,6/2/2022,6:16 PM,2122,212,4,16,1,23,TRUE,0,FALSE,FALSE,
5,6/2/2022,2:04 PM,3032,224,5,44,25,26,FALSE,0,FALSE,FALSE,
5,6/2/2022,12:45 PM,2209,214,6,52,53,51,TRUE,0,FALSE,FALSE,
5,6/2/2022,7:27 AM,2213,214,6,41,11,1,FALSE,0,FALSE,FALSE,
5,6/2/2022,2:09 PM,4222,213,6,45,21,46,FALSE,0,FALSE,FALSE,
5,6/2/2022,3:51 PM,4223,210,6,53,20,19,FALSE,0,FALSE,FALSE,
5,6/2/2022,5:19 PM,2211,213,7,38,53,50,TRUE,0,FALSE,FALSE,
5,6/2/2022,8:58 AM,2214,216,8,52,3,41,TRUE,0,FALSE,FALSE,
5,6/9/2022,7:56 AM,1028,216,2,38,43,28,FALSE,0,FALSE,TRUE,5
5,6/9/2022,8:56 AM,4131,214,2,10,54,28,FALSE,0,FALSE,FALSE,
5,6/9/2022,9:28 AM,2257,212,3,19,33,49,TRUE,0,FALSE,FALSE,
5,6/9/2022,2:54 PM,4267,212,3,51,0,0,FALSE,1,TRUE,FALSE,
5,6/9/2022,7:19 AM,4268,212,3,24,4,33,FALSE,0,FALSE,TRUE,0
5,6/9/2022,6:44 PM,4269,214,3,3,39,16,FALSE,0,FALSE,FALSE,
5,6/9/2022,2:44 PM,2258,212,4,57,41,17,TRUE,0,FALSE,FALSE,
5,6/9/2022,6:34 PM,2260,210,4,23,30,56,TRUE,0,FALSE,FALSE,
5,6/9/2022,11:02 AM,4265,210,4,58,26,44,FALSE,0,FALSE,FALSE,
5,6/9/2022,5:37 PM,4266,212,5,39,30,29,FALSE,0,FALSE,FALSE,
5,6/9/2022,3:48 PM,2259,214,6,58,48,11,TRUE,0,FALSE,FALSE,
5,6/9/2022,1:41 PM,1635,213,6,25,3,40,FALSE,0,FALSE,FALSE,
5,6/9/2022,1:20 PM,2261,216,7,57,24,30,TRUE,0,FALSE,FALSE,
5,6/16/2022,5:25 PM,2300,214,1,19,48,54,FALSE,0,FALSE,FALSE,
5,6/16/2022,4:24 PM,1642,211,1,29,46,14,FALSE,0,FALSE,TRUE,2
5,6/16/2022,7:20 AM,2302,216,2,16,43,0,TRUE,0,FALSE,FALSE,
5,6/16/2022,4:30 PM,2303,216,3,4,22,25,FALSE,0,FALSE,FALSE,
5,6/16/2022,12:36 PM,4309,214,3,27,12,12,FALSE,0,FALSE,FALSE,
5,6/16/2022,2:09 PM,4310,216,3,46,52,52,TRUE,0,FALSE,FALSE,
5,6/16/2022,4:03 PM,4312,211,3,26,54,3,FALSE,0,FALSE,FALSE,
5,6/16/2022,8:25 AM,3038,214,3,33,50,21,FALSE,0,FALSE,FALSE,
5,6/16/2022,2:22 PM,2130,216,3,53,16,5,TRUE,0,FALSE,FALSE,
5,6/16/2022,10:37 AM,2301,213,4,15,11,48,TRUE,0,FALSE,FALSE,
5,6/16/2022,7:35 AM,4308,216,4,21,11,20,FALSE,0,FALSE,TRUE,0
5,6/16/2022,2:16 PM,4311,216,4,49,4,11,FALSE,0,FALSE,TRUE,0
5,6/16/2022,4:57 PM,2304,211,5,19,49,57,TRUE,0,FALSE,FALSE,
5,6/16/2022,1:20 PM,2299,214,6,37,47,41,FALSE,0,FALSE,TRUE,2
5,6/16/2022,8:43 AM,4307,213,7,32,52,55,FALSE,0,FALSE,TRUE,0
5,6/23/2022,8:50 AM,4357,216,1,58,2,3,FALSE,0,FALSE,FALSE,
5,6/23/2022,12:26 PM,4359,216,1,59,44,6,FALSE,0,FALSE,TRUE,0
5,6/23/2022,4:24 PM,2351,211,2,11,34,4,FALSE,0,FALSE,FALSE,
5,6/23/2022,2:19 PM,1034,214,3,34,43,9,FALSE,0,FALSE,FALSE,
5,6/23/2022,3:52 PM,3649,216,3,13,2,32,FALSE,0,FALSE,TRUE,0
5,6/23/2022,2:42 PM,2350,212,4,5,49,50,FALSE,0,FALSE,FALSE,
5,6/23/2022,7:29 AM,4358,214,4,34,23,30,FALSE,0,FALSE,TRUE,0
5,6/23/2022,5:34 PM,2352,213,6,43,51,55,TRUE,0,FALSE,FALSE,
5,6/23/2022,1:18 PM,4360,214,6,41,31,12,FALSE,0,FALSE,TRUE,0
5,6/23/2022,7:56 AM,4140,211,7,52,30,27,FALSE,0,FALSE,FALSE,
5,6/23/2022,3:24 PM,2349,211,9,28,51,38,TRUE,0,FALSE,FALSE,
5,6/30/2022,8:52 AM,2403,214,1,10,40,54,FALSE,0,FALSE,FALSE,
5,6/30/2022,4:48 PM,4410,213,1,16,51,35,FALSE,0,FALSE,FALSE,
5,6/30/2022,3:13 PM,2396,212,2,1,56,13,FALSE,0,FALSE,FALSE,
